id,y
422,0.321363925934
424,0.236400455236
425,0.213216185570
426,0.220793321729
430,0.299795866013
431,0.111661493778
435,0.255048722029
436,0.246251478791
438,0.252077430487
439,0.232985153794
441,0.219208553433
446,0.270648032427
448,0.264596670866
449,0.291232079268
450,0.204245626926
452,0.279924571514
453,0.269877642393
454,0.294242888689
455,0.248158007860
458,0.321363925934
459,0.176304489374
460,0.203144714236
461,0.195192173123
462,0.279623985291
463,0.157642662525
465,0.252533435822
466,0.208651348948
467,0.211156517267
471,0.338875502348
474,0.181871935725
475,0.270648032427
476,0.221912011504
483,0.225810378790
484,0.253669828176
485,0.182862490416
487,0.263441026211
488,0.226058214903
489,0.232985153794
490,0.263750046492
493,0.239964947104
494,0.213018715382
495,0.252356946468
496,0.210242524743
498,0.194161668420
501,0.233677372336
503,0.298212766647
506,0.213275447488
509,0.260210961103
510,0.218395233154
512,0.251581192017
513,0.257642656565
514,0.273718535900
518,0.228119760752
520,0.225841939449
522,0.254951775074
525,0.230641201138
528,0.236907675862
530,0.196714803576
532,0.241985902190
534,0.314579546452
536,0.193544372916
537,0.193544372916
538,0.211734935641
540,0.213765159249
541,0.129712074995
542,0.265750616789
544,0.244219169021
546,0.222700133920
548,0.171740174294
549,0.236458942294
551,0.189988449216
552,0.211481302977
553,0.164308637381
555,0.222837001085
557,0.293654948473
559,0.211575970054
562,0.224014654756
563,0.252908974886
564,0.228724241257
566,0.202427014709
570,0.257642656565
571,0.228119760752
574,0.240291774273
578,0.272637099028
582,0.247396513820
583,0.249220773578
585,0.234024181962
589,0.210445970297
590,0.247315287590
591,0.297558784485
594,0.236458942294
595,0.247315287590
597,0.253108680248
598,0.238832399249
600,0.229513347149
601,0.239385768771
604,0.281273931265
605,0.241923049092
607,0.208130449057
609,0.245290607214
612,0.220966279507
613,0.189988449216
614,0.243425101042
615,0.179865345359
616,0.231931760907
617,0.221188142896
619,0.180677354336
622,0.275007128716
626,0.268714815378
627,0.278080105782
629,0.257125556469
630,0.287199884653
631,0.248910218477
634,0.212641403079
637,0.169247984886
639,0.233898401260
642,0.247831314802
643,0.185363084078
644,0.271823406219
646,0.204613626003
649,0.252234667540
650,0.201709896326
653,0.275755941868
656,0.263199955225
657,0.256339579821
658,0.243227079511
660,0.196137204766
666,0.351445466280
667,0.228459253907
671,0.271823406219
673,0.239122271538
676,0.222837001085
678,0.246559500694
679,0.225810378790
680,0.293986916542
681,0.273079156876
682,0.206174641848
683,0.140140578151
685,0.252908974886
687,0.293654948473
688,0.259526431561
689,0.238893076777
692,0.260755777359
700,0.227213889360
701,0.166658341885
702,0.248285338283
704,0.181520223618
705,0.234786659479
708,0.189988449216
709,0.216187328100
710,0.227490589023
712,0.236052796245
713,0.374217927456
714,0.272476702929
716,0.230980262160
717,0.235586985946
718,0.219492629170
719,0.236170873046
720,0.177060008049
721,0.304553627968
722,0.244521453977
723,0.216187328100
724,0.204960465431
725,0.270648032427
726,0.275585263968
729,0.222369685769
732,0.218123286963
733,0.207946404815
735,0.247036308050
736,0.203144714236
738,0.262189567089
740,0.225841939449
743,0.236052796245
746,0.225768133998
748,0.230641201138
749,0.266036033630
751,0.352737665176
752,0.206922516227
757,0.227298617363
759,0.207674175501
761,0.189775422215
762,0.247018739581
765,0.238893076777
766,0.288947641850
769,0.226804137230
770,0.298331022263
772,0.218395233154
773,0.208739504218
774,0.262043386698
775,0.235140949488
780,0.320722788572
782,0.251585155725
786,0.208519637585
790,0.314847588539
794,0.238627940416
798,0.212332800031
800,0.227582097054
801,0.246819645166
803,0.216968461871
804,0.233690381050
805,0.230641201138
807,0.203318536282
808,0.257642656565
810,0.270204275846
814,0.236735656857
816,0.260057777166
817,0.256556212902
818,0.193544372916
819,0.253315687180
823,0.307420909405
824,0.232371076941
825,0.270502001047
826,0.222030475736
827,0.263190984726
830,0.281457006931
831,0.277929008007
833,0.337947636843
836,0.245264247060
837,0.249836102128
839,0.222122713923
841,0.235597357154
844,0.230203121901
845,0.233677372336
846,0.259212315083
852,0.253358095884
857,0.270468503237
858,0.247018739581
861,0.293654948473
863,0.198057651520
864,0.252838045359
866,0.207100346684
868,0.278398156166
871,0.260697543621
878,0.170512795448
880,0.257642656565
883,0.338875502348
884,0.205843850970
886,0.216187328100
888,0.237755700946
890,0.280319929123
891,0.179427176714
892,0.243347615004
894,0.238637819886
896,0.235597357154
897,0.228239536285
899,0.236692413688
901,0.275324583054
903,0.257902652025
909,0.232985153794
912,0.251581192017
913,0.228119760752
914,0.197861343622
918,0.230676904321
920,0.247364938259
924,0.208651348948
926,0.241670206189
928,0.231998413801
931,0.265720039606
932,0.368507444859
934,0.243240728974
935,0.303426027298
937,0.277929008007
943,0.254237622023
947,0.306338936090
949,0.272542446852
950,0.239122271538
951,0.170512795448
952,0.238819673657
955,0.243241176009
959,0.233890593052
960,0.237133949995
965,0.248810529709
966,0.213216185570
967,0.201396435499
968,0.234737962484
970,0.226587742567
974,0.249281659722
976,0.253200918436
977,0.218123286963
978,0.342119634151
979,0.220966279507
981,0.327431291342
982,0.299273967743
983,0.205843850970
986,0.299273967743
988,0.257125556469
989,0.186423152685
993,0.296961992979
994,0.293112039566
995,0.223884627223
997,0.243708312511
999,0.261456310749
1000,0.324007362127
1003,0.265313446522
1004,0.238476470113
1005,0.249220773578
1008,0.235597357154
1010,0.242098122835
1012,0.288573443890
1013,0.242995277047
1015,0.283862948418
1017,0.265313446522
1019,0.345251500607
1021,0.226876765490
1023,0.222122713923
1025,0.212416544557
1026,0.238893076777
1029,0.265510231256
1030,0.247436702251
1033,0.240107208490
1037,0.295705288649
1038,0.230020135641
1040,0.249475121498
1043,0.192766919732
1045,0.290022850037
1047,0.209561824799
1048,0.247018739581
1051,0.211431682110
1052,0.239122271538
1055,0.248163104057
1056,0.186423152685
1057,0.176304489374
1058,0.247594535351
1059,0.262189567089
1062,0.257274508476
1063,0.228724241257
1065,0.255187392235
1066,0.260569125414
1068,0.204245626926
1071,0.216184929013
1074,0.213216185570
1082,0.287694573402
1084,0.209172978997
1086,0.200988903642
1088,0.250632464886
1089,0.271263003349
1091,0.253881543875
1092,0.268467545509
1093,0.267661243677
1095,0.264971852303
1096,0.310734450817
1097,0.273349016905
1098,0.244521453977
1100,0.224532499909
1103,0.270468503237
1104,0.294465869665
1105,0.276307463646
1106,0.211508154869
1107,0.235597357154
1109,0.207674175501
1110,0.307640761137
1114,0.255033582449
1117,0.229656323791
1118,0.282820731401
1121,0.292814165354
1123,0.336740195751
1124,0.251581192017
1125,0.264596670866
1127,0.223113149405
1128,0.250956743956
1130,0.311687797308
1131,0.229175493121
1133,0.218123286963
1135,0.328705757856
1136,0.238627940416
1138,0.251938611269
1144,0.287048965693
1146,0.271263003349
1147,0.255394726992
1148,0.180677354336
1149,0.244969353080
1150,0.238779157400
1151,0.187916308641
1153,0.226135760546
1155,0.306675523520
1161,0.207582458854
1162,0.233822539449
1163,0.206174641848
1165,0.204685419798
1167,0.228367581964
1169,0.224148452282
1170,0.222837001085
1171,0.247909650207
1173,0.271823406219
1174,0.206174641848
1176,0.308865159750
1179,0.235140949488
1180,0.228762120008
1183,0.259446591139
1184,0.244993820786
1188,0.230771481991
1193,0.251183986664
1195,0.277602672577
1200,0.206854566932
1201,0.228631079197
1204,0.321363925934
1205,0.228235080838
1217,0.249836102128
1218,0.217517107725
1219,0.212641403079
1221,0.228954523802
1222,0.295705288649
1223,0.226652219892
1226,0.208130449057
1229,0.148075982928
1230,0.186423152685
1231,0.187060937285
1233,0.224148452282
1234,0.348296880722
1237,0.352851152420
1240,0.218298360705
1241,0.183639824390
1242,0.268081307411
1245,0.210891962051
1246,0.238832399249
1247,0.236710622907
1248,0.209531188011
1250,0.164308637381
1252,0.271263003349
1259,0.216548427939
1260,0.225841939449
1261,0.273079156876
1264,0.274323850870
1265,0.214126423001
1267,0.203836947680
1269,0.253806322813
1270,0.256830155849
1271,0.287780165672
1275,0.170512795448
1276,0.220793321729
1280,0.287780165672
1282,0.247631758451
1283,0.267387360334
1289,0.192485809326
1292,0.221623703837
1293,0.189796015620
1294,0.227582097054
1296,0.216944530606
1299,0.279343605042
1300,0.249220773578
1302,0.189006581903
1306,0.243708312511
1309,0.241539254785
1310,0.194161668420
1311,0.247106984258
1313,0.253879278898
1314,0.213966608047
1315,0.220189690590
1317,0.198528245091
1322,0.284352064133
1323,0.207100346684
1324,0.228762120008
1327,0.211156517267
1329,0.273250550032
1330,0.209477603436
1333,0.241743117571
1334,0.204286172986
1336,0.237133949995
1337,0.164308637381
1338,0.186730086803
1340,0.197861343622
1343,0.237145617604
1344,0.262357294559
1348,0.271117329597
1350,0.152347639203
1352,0.210035771132
1355,0.191350996494
1357,0.235807806253
1358,0.256518334150
1359,0.247930511832
1361,0.261475414038
1363,0.258024036884
1366,0.238540485501
1367,0.203226596117
1369,0.271263003349
1370,0.221149027348
1373,0.276119410992
1375,0.194995731115
1376,0.293654948473
1377,0.262941658497
1382,0.191552326083
1383,0.222837001085
1388,0.203144714236
1391,0.219434201717
1393,0.258003443480
1397,0.269620507956
1398,0.197861343622
1399,0.205843850970
1400,0.206614330411
1401,0.207582458854
1402,0.201881602407
1409,0.208270505071
1410,0.186730086803
1414,0.205241054296
1416,0.227730780840
1420,0.188777491450
1421,0.248122647405
1422,0.187916308641
1423,0.233143746853
1425,0.140028059483
1430,0.249836102128
1433,0.263513267040
1435,0.261186599731
1436,0.304472655058
1437,0.249220773578
1440,0.253828555346
1442,0.299273967743
1444,0.203226596117
1445,0.250256091356
1449,0.217774868011
1452,0.203926011920
1455,0.210242524743
1456,0.240012124181
1457,0.191994458437
1458,0.223113149405
1459,0.287530213594
1462,0.249220773578
1463,0.257642656565
1467,0.162732750177
1468,0.164308637381
1469,0.170045793056
1472,0.243409395218
1474,0.302778512239
1478,0.219208553433
1479,0.292325645685
1484,0.266405701637
1486,0.221348986030
1490,0.228367581964
1492,0.179865345359
1493,0.249220773578
1494,0.223364174366
1495,0.239688843489
1496,0.192043542862
1498,0.235140949488
1499,0.226351588964
1500,0.230641201138
1502,0.220966279507
1509,0.249746337533
1510,0.204153403640
1512,0.215073406696
1514,0.245146974921
1517,0.213614970446
1518,0.227453649044
1520,0.258271634579
1522,0.236576631665
1523,0.264408171177
1525,0.405573964119
1526,0.216195404530
1527,0.141000062227
1528,0.204685419798
1529,0.189988449216
1531,0.291359752417
1534,0.231847807765
1535,0.212641403079
1536,0.208739504218
1537,0.176818177104
1538,0.164308637381
1539,0.230641201138
1543,0.249220773578
1545,0.259294897318
1547,0.164308637381
1550,0.249475121498
1551,0.216060549021
1556,0.188102498651
1558,0.269154399633
1560,0.247396513820
1561,0.228724241257
1563,0.222390756011
1565,0.215469881892
1567,0.226876765490
1568,0.238082543015
1570,0.295705288649
1576,0.242854997516
1577,0.186423152685
1578,0.271159797907
1579,0.223364084959
1580,0.235393211246
1582,0.192485809326
1585,0.265510231256
1586,0.276475489140
1591,0.226780921221
1592,0.262769669294
1595,0.331386238337
1596,0.190254256129
1600,0.228497520089
1604,0.159808486700
1605,0.239254251122
1608,0.262403130531
1614,0.246813774109
1615,0.249220773578
1616,0.212641403079
1618,0.293654948473
1625,0.241034492850
1626,0.260103106499
1627,0.228967666626
1628,0.259500563145
1629,0.249220773578
1633,0.211368530989
1634,0.265053153038
1638,0.272363424301
1639,0.192438736558
1641,0.296441972256
1645,0.309390127659
1647,0.239759951830
1658,0.324023485184
1661,0.193765208125
1662,0.194296106696
1663,0.213555663824
1664,0.271823406219
1665,0.328658401966
1666,0.268292397261
1667,0.148075982928
1668,0.259647846222
1670,0.261567384005
1671,0.248660504818
1675,0.308539837599
1676,0.250974535942
1677,0.257426470518
1684,0.152347639203
1685,0.270769834518
1686,0.297003835440
1687,0.219051137567
1688,0.241535410285
1690,0.211171969771
1691,0.272188901901
1693,0.243241176009
1694,0.232985153794
1695,0.251958161592
1697,0.221623703837
1698,0.242562055588
1699,0.348804652691
1701,0.206174641848
1703,0.231524020433
1704,0.241985902190
1705,0.283999145031
1707,0.209477603436
1710,0.377018809319
1711,0.203144714236
1712,0.333578824997
1713,0.217517107725
1714,0.223577544093
1715,0.182862490416
1718,0.203052237630
1719,0.238712951541
1720,0.230641201138
1725,0.250227630138
1728,0.260966807604
1729,0.197662845254
1732,0.210445970297
1733,0.230700403452
1738,0.258809894323
1742,0.240973740816
1744,0.194161668420
1747,0.176304489374
1748,0.248660504818
1753,0.244789063931
1755,0.212641403079
1756,0.274826914072
1759,0.159808486700
1761,0.226299613714
1762,0.241034492850
1763,0.248122647405
1765,0.187291353941
1768,0.242562055588
1770,0.214452236891
1773,0.250220596790
1774,0.243253082037
1775,0.319560170174
1777,0.338015019894
1781,0.293251365423
1782,0.239432945848
1783,0.236574783921
1784,0.223907604814
1785,0.194161668420
1786,0.318712174892
1787,0.263513267040
1788,0.186904624104
1790,0.263750046492
1793,0.206824615598
1795,0.252728372812
1796,0.248660504818
1797,0.259212315083
1800,0.216060549021
1801,0.321620106697
1806,0.188461452723
1808,0.222837001085
1811,0.212649717927
1812,0.192438736558
1815,0.213555663824
1817,0.208739504218
1818,0.286457359791
1820,0.230867415667
1821,0.253526777029
1822,0.216293424368
1823,0.226135760546
1824,0.247631758451
1826,0.209477603436
1827,0.186904624104
1828,0.259526431561
1829,0.333578824997
1830,0.206174641848
1831,0.222837001085
1833,0.213949128985
1836,0.207100346684
1837,0.207382351160
1843,0.271823406219
1844,0.236187130213
1845,0.208739504218
1848,0.260841429234
1849,0.239989101887
1851,0.291032761335
1852,0.224164098501
1853,0.189421012998
1854,0.240291774273
1860,0.231963947415
1862,0.360950499773
1863,0.206174641848
1865,0.240291774273
1866,0.169247984886
1871,0.260634839535
1874,0.222177773714
1878,0.249475121498
1879,0.232792243361
1880,0.230104535818
1881,0.222683578730
1882,0.225397571921
1884,0.301779329777
1885,0.231746718287
1887,0.259806960821
1888,0.249537661672
1889,0.206614330411
1891,0.193317756057
1892,0.270736724138
1893,0.289288312197
1894,0.266991376877
1895,0.242562055588
1896,0.167930319905
1898,0.252838045359
1899,0.180677354336
1901,0.254023402929
1908,0.161115869880
1909,0.195945337415
1910,0.228367581964
1911,0.313222289085
1916,0.248177438974
1917,0.212641403079
1918,0.207685574889
1919,0.231746718287
1920,0.177454277873
1923,0.183639824390
1924,0.254920452833
1925,0.212350010872
1926,0.268133282661
1927,0.330891162157
1932,0.227880567312
1933,0.321583241224
1935,0.225004628301
1936,0.183639824390
1937,0.208615958691
1943,0.276333421469
1946,0.182701870799
1950,0.172530516982
1952,0.254584074020
1956,0.330515056849
1958,0.198769778013
1959,0.254189521074
1960,0.289308398962
1962,0.283459603786
1964,0.219092816114
1965,0.262114822865
1966,0.278497874737
1967,0.257125556469
1969,0.191956162453
1970,0.217940762639
1973,0.287780165672
1974,0.218154102564
1976,0.271823406219
1979,0.232194900513
1980,0.247909650207
1982,0.222894787788
1984,0.208615958691
1985,0.318712174892
1986,0.170512795448
1987,0.189796015620
1988,0.222837001085
1989,0.255535036325
1991,0.219492629170
1992,0.181989163160
1994,0.372427642345
1995,0.241034492850
1997,0.206207245588
2002,0.216959163547
2003,0.231283500791
2004,0.172530516982
2006,0.316076338291
2007,0.299273967743
2009,0.199345737696
2012,0.226876765490
2013,0.238832399249
2014,0.182862490416
2015,0.208651348948
2016,0.232658952475
2020,0.278398156166
2021,0.251581192017
2023,0.213216185570
2025,0.260815471411
2027,0.210242524743
2030,0.239122271538
2033,0.219620242715
2034,0.263736099005
2035,0.209477603436
2038,0.280723482370
2041,0.321363925934
2042,0.254237622023
2043,0.220966279507
2044,0.244521453977
2051,0.246330887079
2054,0.182862490416
2055,0.274323850870
2058,0.206363812089
2059,0.177454277873
2062,0.195538505912
2063,0.205843850970
2065,0.213512212038
2066,0.233411282301
2069,0.233784690499
2071,0.279261499643
2072,0.209477603436
2077,0.312462419271
2078,0.202275142074
2080,0.271848559380
2083,0.226089119911
2087,0.164308637381
2088,0.227880567312
2090,0.170512795448
2091,0.259500563145
2092,0.237591370940
2094,0.306171000004
2096,0.153832063079
2097,0.164308637381
2101,0.216267228127
2102,0.189988449216
2105,0.239251300693
2106,0.245117291808
2107,0.310734450817
2108,0.280839145184
2109,0.221082746983
2112,0.183998614550
2113,0.311621636152
2115,0.222061604261
2119,0.297181248665
2120,0.238893076777
2121,0.290747076273
2123,0.203402832150
2125,0.240924075246
2128,0.321363925934
2129,0.189775422215
2130,0.257125556469
2131,0.259936511517
2133,0.228961527348
2134,0.240968585014
2135,0.238832399249
2136,0.344221293926
2137,0.211156517267
2139,0.334811270237
2141,0.216944530606
2143,0.239122271538
2144,0.214290514588
2146,0.224791422486
2151,0.255394726992
2153,0.183659195900
2155,0.222700133920
2158,0.179865345359
2162,0.287530213594
2164,0.243253082037
2167,0.251581192017
2169,0.229159593582
2170,0.253358095884
2177,0.237583026290
2178,0.111819930375
2179,0.230924144387
2181,0.214009553194
2182,0.231711938977
2184,0.232600897551
2185,0.218993514776
2186,0.309692651033
2187,0.159808486700
2190,0.239878594875
2191,0.313297599554
2192,0.295015066862
2194,0.236853495240
2198,0.172400325537
2199,0.200897008181
2200,0.283777415752
2202,0.240291774273
2203,0.219620242715
2206,0.285814404488
2207,0.238214656711
2208,0.253993481398
2213,0.204276740551
2214,0.238553389907
2218,0.247036308050
2219,0.218154102564
2220,0.239122271538
2222,0.270736724138
2227,0.244521453977
2230,0.241034492850
2231,0.211481302977
2232,0.269903928041
2233,0.246819645166
2244,0.231746718287
2245,0.246819645166
2247,0.232212767005
2253,0.198769778013
2255,0.320722788572
2256,0.227213889360
2258,0.219185918570
2259,0.226611971855
2262,0.263399451971
2264,0.232658952475
2265,0.229090154171
2269,0.240291774273
2273,0.189421012998
2274,0.289757728577
2275,0.271425694227
2276,0.314837217331
2277,0.235320627689
2278,0.196377664804
2280,0.228459253907
2282,0.236400455236
2284,0.257902652025
2285,0.256787031889
2286,0.150266557932
2287,0.249220773578
2290,0.193544372916
2291,0.249220773578
2293,0.239792078733
2296,0.282975494862
2297,0.238832399249
2301,0.179193779826
2302,0.280723482370
2303,0.233690381050
2304,0.257125556469
2305,0.243817999959
2306,0.177897840738
2307,0.184658780694
2310,0.271823406219
2312,0.250428557396
2313,0.264332354069
2314,0.212416544557
2316,0.226899579167
2317,0.212350010872
2319,0.302481681108
2321,0.177060008049
2322,0.226351588964
2323,0.249220773578
2324,0.222122713923
2325,0.298851698637
2326,0.273561865091
2327,0.228119760752
2330,0.189775422215
2332,0.279623985291
2334,0.256523907185
2335,0.180485233665
2338,0.257069945335
2341,0.189726606011
2342,0.262351721525
2344,0.226804137230
2345,0.266785055399
2348,0.278407126665
2350,0.225256159902
2352,0.306598156691
2353,0.186423152685
2357,0.179686471820
2359,0.236710622907
2360,0.187291353941
2362,0.217150390148
2364,0.193633347750
2365,0.206922516227
2368,0.240562096238
2369,0.296889394522
2370,0.267387360334
2371,0.144877120852
2372,0.228724241257
2375,0.231799021363
2377,0.225841939449
2378,0.257125556469
2381,0.238893076777
2382,0.274793744087
2383,0.266136229038
2384,0.249106988311
2385,0.152878433466
2386,0.227113604546
2387,0.259446591139
2389,0.247315287590
2391,0.181989163160
2393,0.263750046492
2397,0.254237622023
2405,0.259806960821
2407,0.276974618435
2408,0.232600897551
2409,0.322255164385
2410,0.290022850037
2411,0.203402832150
2412,0.343124598265
2415,0.238637819886
2416,0.218395233154
2418,0.281035572290
2419,0.220673903823
2420,0.295952230692
2423,0.193743139505
2424,0.212641403079
2425,0.213555663824
2428,0.176304489374
2429,0.233914554119
2433,0.221623703837
2434,0.220189690590
2436,0.195192173123
2437,0.233914554119
2439,0.257125556469
2440,0.210445970297
2441,0.291359752417
2442,0.225623264909
2444,0.224791422486
2446,0.183300688863
2447,0.144889920950
2451,0.209410756826
2454,0.301779329777
2455,0.318712174892
2460,0.255535036325
2462,0.233822539449
2463,0.174938201904
2466,0.249475121498
2471,0.244521453977
2474,0.203318536282
2475,0.256575077772
2478,0.276854157448
2480,0.279046058655
2482,0.244612216949
2483,0.206174641848
2484,0.238553389907
2486,0.213275447488
2487,0.239468544722
2491,0.214290514588
2495,0.357133716345
2497,0.256002724171
2498,0.233677372336
2499,0.223463907838
2501,0.225409716368
2502,0.271248847246
2503,0.244911357760
2504,0.204968497157
2506,0.205566182733
2510,0.231986433268
2517,0.223907604814
2520,0.266036033630
2521,0.199646353722
2525,0.223113149405
2528,0.192438736558
2530,0.218395233154
2532,0.217323303223
2533,0.213216185570
2535,0.293986916542
2536,0.230641201138
2541,0.269877642393
2543,0.261644482613
2545,0.170045793056
2547,0.278497874737
2549,0.271263003349
2558,0.209073722363
2561,0.256556212902
2562,0.237591370940
2564,0.241985902190
2565,0.216449245811
2568,0.292821884155
2569,0.271825850010
2570,0.238940924406
2572,0.222700133920
2575,0.188102498651
2576,0.246080771089
2577,0.240641146898
2579,0.241985902190
2581,0.282820731401
2582,0.235872909427
2585,0.279423803091
2586,0.289041996002
2589,0.268164306879
2591,0.210316374898
2593,0.120924778283
2595,0.179865345359
2596,0.295094162226
2600,0.248047173023
2601,0.221623703837
2602,0.199375987053
2603,0.233914554119
2604,0.242995277047
2606,0.247315287590
2607,0.238832399249
2608,0.231931760907
2609,0.207462266088
2610,0.239989101887
2611,0.249475121498
2613,0.282975494862
2617,0.203402832150
2618,0.254113227129
2620,0.228459253907
2624,0.321363925934
2625,0.157780602574
2626,0.268397241831
2628,0.298801779747
2629,0.299157857895
2631,0.168955698609
2632,0.240234658122
2634,0.257934719324
2635,0.273552954197
2636,0.327458649874
2639,0.338672280312
2640,0.207767605782
2641,0.245950028300
2647,0.278018057346
2648,0.185640156269
2649,0.194403514266
2651,0.310362994671
2653,0.254189521074
2655,0.271823406219
2656,0.189110681415
2658,0.240012124181
2659,0.210732832551
2660,0.262189567089
2662,0.212909087539
2663,0.220839917660
2664,0.197832688689
2666,0.213512212038
2668,0.237133949995
2671,0.263951867819
2673,0.271459251642
2676,0.244521453977
2681,0.301282346249
2684,0.271263003349
2687,0.201388388872
2688,0.213216185570
2694,0.270468503237
2696,0.223113149405
2699,0.256160646677
2704,0.234900683165
2706,0.273767769337
2710,0.279575169086
2711,0.232985153794
2713,0.273079156876
2715,0.374590814114
2716,0.236458942294
2718,0.271263003349
2720,0.218123286963
2727,0.240427777171
2731,0.262769669294
2732,0.365896910429
2735,0.226876765490
2739,0.222837001085
2741,0.205843850970
2743,0.264095246792
2747,0.223113149405
2748,0.216187328100
2751,0.260442435741
2753,0.233690381050
2754,0.228048145771
2757,0.226876765490
2758,0.223113149405
2761,0.228119760752
2768,0.253669828176
2771,0.226780921221
2772,0.234681531787
2773,0.201396435499
2779,0.232985153794
2780,0.358389735222
2786,0.207100346684
2787,0.226077347994
2788,0.303310424089
2791,0.208791419864
2792,0.231049731374
2799,0.205843850970
2800,0.222837001085
2801,0.248158007860
2802,0.224014654756
2803,0.340971231461
2805,0.224014654756
2807,0.264095246792
2808,0.223577544093
2809,0.266136229038
2812,0.244089126587
2815,0.279850870371
2816,0.241034492850
2817,0.243425101042
2819,0.282657623291
2821,0.226077347994
2824,0.298861801624
2825,0.231542989612
2827,0.253296047449
2829,0.351964950562
2833,0.199225857854
2835,0.232800468802
2836,0.241733118892
2837,0.234856918454
2838,0.323850065470
2839,0.280166834593
2842,0.239821314812
2845,0.236811533570
2848,0.264282912016
2849,0.202221319079
2850,0.230641201138
2851,0.244521453977
2856,0.194581627846
2858,0.213275447488
2861,0.194774404168
2870,0.258114874363
2871,0.208739504218
2873,0.290022850037
2875,0.220418691635
2878,0.201555952430
2879,0.243425101042
2880,0.251392602921
2881,0.252838045359
2882,0.193871200085
2883,0.246454089880
2884,0.293670535088
2885,0.271672546864
2887,0.334467291832
2888,0.232121929526
2889,0.182353690267
2891,0.292595624924
2893,0.241245314479
2902,0.184940606356
2907,0.381407707930
2910,0.255928277969
2911,0.225810378790
2915,0.253669828176
2916,0.264596670866
2918,0.222893342376
2920,0.199112102389
2923,0.305584758520
2924,0.302589923143
2928,0.277129709721
2929,0.493430107832
2930,0.189998105168
2932,0.320542186499
2933,0.193743139505
